date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-09-04,US_AR,0.0,4.0,,5.0,-27.0,3.0
2020-09-05,US_AR,-7.0,8.0,116.0,5.0,-16.0,1.0
2020-09-06,US_AR,-2.0,8.0,146.0,-2.0,-18.0,0.0
2020-09-07,US_AR,-12.0,-7.0,117.0,-8.0,-68.0,15.0
2020-09-08,US_AR,-6.0,3.0,79.0,-9.0,-28.0,4.0
2020-09-09,US_AR,-4.0,1.0,,-3.0,-26.0,3.0
2020-09-10,US_AR,-6.0,1.0,,-3.0,-27.0,3.0
2020-09-11,US_AR,-6.0,-3.0,110.0,-4.0,-25.0,2.0
2020-09-12,US_AR,-11.0,-1.0,93.0,3.0,-10.0,0.0
2020-09-13,US_AR,-8.0,2.0,85.0,-2.0,-14.0,1.0
2020-09-14,US_AR,-5.0,-2.0,65.0,-4.0,-24.0,4.0
2020-09-15,US_AR,-4.0,2.0,96.0,-2.0,-23.0,4.0
2020-09-16,US_AR,-4.0,-2.0,103.0,-3.0,-23.0,3.0
2020-09-17,US_AR,-5.0,-1.0,106.0,-5.0,-24.0,3.0
2020-09-18,US_AR,-5.0,-2.0,116.0,-2.0,-23.0,3.0
2020-09-19,US_AR,-8.0,1.0,108.0,4.0,-11.0,0.0
2020-09-20,US_AR,-5.0,2.0,96.0,1.0,-13.0,1.0
2020-09-21,US_AR,-6.0,-3.0,56.0,-5.0,-26.0,5.0
2020-09-22,US_AR,-11.0,-6.0,24.0,-8.0,-25.0,7.0
2020-09-23,US_AR,-10.0,-5.0,45.0,-9.0,-23.0,6.0
2020-09-24,US_AR,-7.0,-2.0,77.0,-6.0,-23.0,5.0
2020-09-25,US_AR,-5.0,-1.0,99.0,-4.0,-22.0,4.0
2020-09-26,US_AR,-10.0,0.0,88.0,1.0,-9.0,1.0
2020-09-27,US_AR,-8.0,0.0,81.0,0.0,-13.0,2.0
2020-09-28,US_AR,-7.0,-4.0,43.0,-6.0,-23.0,6.0
2020-09-29,US_AR,-6.0,-1.0,73.0,-4.0,-22.0,5.0
2020-09-30,US_AR,-4.0,-1.0,78.0,-3.0,-22.0,3.0
2020-10-01,US_AR,-1.0,5.0,82.0,-1.0,-22.0,2.0
2020-10-02,US_AR,-1.0,4.0,88.0,2.0,-21.0,2.0
2020-10-03,US_AR,-7.0,3.0,69.0,4.0,-12.0,0.0
2020-10-04,US_AR,-4.0,4.0,64.0,1.0,-14.0,1.0
2020-10-05,US_AR,-4.0,1.0,42.0,-3.0,-24.0,4.0
2020-10-06,US_AR,-7.0,-1.0,70.0,-1.0,-23.0,4.0
2020-10-07,US_AR,-6.0,-2.0,87.0,-3.0,-21.0,3.0
2020-10-08,US_AR,-7.0,0.0,90.0,-2.0,-22.0,4.0
2020-10-09,US_AR,-6.0,-1.0,89.0,0.0,-21.0,4.0
2020-10-10,US_AR,-14.0,-3.0,53.0,-1.0,-12.0,4.0
2020-10-11,US_AR,-7.0,2.0,83.0,4.0,-12.0,2.0
2020-10-12,US_AR,-8.0,-4.0,57.0,-3.0,-25.0,6.0
2020-10-13,US_AR,-8.0,-1.0,83.0,-3.0,-22.0,5.0
2020-10-14,US_AR,-4.0,0.0,88.0,-1.0,-20.0,4.0
2020-10-15,US_AR,-6.0,2.0,68.0,-2.0,-22.0,5.0
2020-10-16,US_AR,-5.0,-1.0,95.0,-1.0,-22.0,4.0
2020-10-17,US_AR,-11.0,-2.0,78.0,6.0,-11.0,1.0
2020-10-18,US_AR,-9.0,-2.0,51.0,4.0,-14.0,2.0
2020-10-19,US_AR,-9.0,-6.0,27.0,-5.0,-24.0,6.0
2020-10-20,US_AR,-8.0,-3.0,61.0,-3.0,-22.0,5.0
2020-10-21,US_AR,-5.0,-1.0,94.0,-2.0,-20.0,4.0
2020-10-22,US_AR,-6.0,-1.0,102.0,-1.0,-21.0,4.0
2020-10-23,US_AR,-7.0,-4.0,66.0,-3.0,-22.0,5.0
2020-10-24,US_AR,-12.0,-3.0,50.0,2.0,-10.0,2.0
2020-10-25,US_AR,-10.0,-2.0,38.0,3.0,-14.0,2.0
2020-10-26,US_AR,-11.0,-8.0,-4.0,-8.0,-23.0,7.0
2020-10-27,US_AR,-9.0,-4.0,20.0,-6.0,-22.0,6.0
2020-10-28,US_AR,-12.0,-9.0,5.0,-8.0,-21.0,7.0
2020-10-29,US_AR,-5.0,0.0,22.0,-6.0,-22.0,6.0
2020-10-30,US_AR,0.0,2.0,69.0,-2.0,-21.0,3.0
2020-10-31,US_AR,-7.0,6.0,63.0,-1.0,-9.0,0.0
2020-11-01,US_AR,-6.0,-1.0,44.0,-2.0,-13.0,2.0
2020-11-02,US_AR,-6.0,-4.0,23.0,-5.0,-22.0,5.0
2020-11-03,US_AR,-1.0,4.0,58.0,-2.0,-21.0,4.0
2020-11-04,US_AR,-7.0,-3.0,54.0,-3.0,-20.0,5.0
2020-11-05,US_AR,-7.0,0.0,60.0,-3.0,-21.0,5.0
2020-11-06,US_AR,-6.0,-4.0,72.0,-4.0,-20.0,5.0
2020-11-07,US_AR,-11.0,-3.0,62.0,3.0,-8.0,2.0
2020-11-08,US_AR,-8.0,-1.0,55.0,0.0,-12.0,2.0
2020-11-09,US_AR,-9.0,-4.0,25.0,-6.0,-22.0,6.0
2020-11-10,US_AR,-9.0,-3.0,37.0,-4.0,-22.0,6.0
2020-11-11,US_AR,-6.0,-2.0,51.0,-5.0,-26.0,6.0
2020-11-12,US_AR,-9.0,-1.0,46.0,-6.0,-22.0,6.0
2020-11-13,US_AR,-8.0,-2.0,58.0,-4.0,-21.0,5.0
2020-11-14,US_AR,-15.0,-5.0,22.0,0.0,-11.0,4.0
2020-11-15,US_AR,-10.0,-1.0,45.0,-2.0,-14.0,2.0
2020-11-16,US_AR,-11.0,-5.0,19.0,-8.0,-24.0,6.0
2020-11-17,US_AR,-10.0,-3.0,40.0,-5.0,-23.0,6.0
2020-11-18,US_AR,-8.0,-1.0,50.0,-5.0,-22.0,5.0
2020-11-19,US_AR,-10.0,0.0,47.0,-5.0,-23.0,6.0
2020-11-20,US_AR,-10.0,-1.0,56.0,-1.0,-23.0,6.0
2020-11-21,US_AR,-16.0,-2.0,23.0,12.0,-10.0,3.0
2020-11-22,US_AR,-13.0,-1.0,6.0,0.0,-14.0,4.0
2020-11-23,US_AR,-5.0,0.0,24.0,-6.0,-32.0,8.0
2020-11-24,US_AR,-3.0,7.0,34.0,-1.0,-32.0,8.0
2020-11-25,US_AR,10.0,33.0,44.0,0.0,-37.0,6.0
2020-11-26,US_AR,-74.0,-31.0,67.0,-35.0,-80.0,19.0
2020-11-27,US_AR,-17.0,-13.0,82.0,-30.0,-58.0,15.0
2020-11-28,US_AR,-21.0,-12.0,29.0,-5.0,-19.0,5.0
2020-11-29,US_AR,-20.0,-12.0,-17.0,8.0,-18.0,5.0
2020-11-30,US_AR,-9.0,-6.0,-7.0,-4.0,-23.0,8.0
2020-12-01,US_AR,-5.0,2.0,18.0,-1.0,-22.0,6.0
2020-12-02,US_AR,-10.0,-3.0,17.0,-5.0,-21.0,7.0
2020-12-03,US_AR,-8.0,2.0,11.0,-6.0,-22.0,7.0
2020-12-04,US_AR,-9.0,-3.0,32.0,-7.0,-20.0,6.0
2020-12-05,US_AR,-14.0,-2.0,22.0,0.0,-6.0,3.0
2020-12-06,US_AR,-12.0,-2.0,14.0,-5.0,-12.0,4.0
2020-12-07,US_AR,-10.0,-5.0,1.0,-10.0,-23.0,7.0
2020-12-08,US_AR,-10.0,-3.0,24.0,-4.0,-21.0,6.0
2020-12-09,US_AR,-8.0,-2.0,48.0,-5.0,-20.0,6.0
2020-12-10,US_AR,-8.0,2.0,53.0,-6.0,-21.0,6.0
2020-12-11,US_AR,-13.0,-5.0,9.0,-8.0,-21.0,8.0
2020-12-12,US_AR,-12.0,1.0,2.0,2.0,-7.0,4.0
2020-12-13,US_AR,-25.0,-9.0,-25.0,-9.0,-18.0,7.0
2020-12-14,US_AR,-12.0,-5.0,-10.0,-9.0,-27.0,10.0
2020-12-15,US_AR,-10.0,1.0,-3.0,-6.0,-23.0,8.0
2020-12-16,US_AR,-7.0,1.0,11.0,-5.0,-22.0,7.0
2020-12-17,US_AR,-7.0,3.0,22.0,-4.0,-23.0,7.0
2020-12-18,US_AR,-6.0,0.0,29.0,1.0,-23.0,7.0
2020-12-19,US_AR,-13.0,-1.0,-11.0,16.0,-9.0,5.0
2020-12-20,US_AR,-5.0,4.0,16.0,8.0,-11.0,3.0
2020-12-21,US_AR,3.0,5.0,29.0,-2.0,-32.0,8.0
2020-12-22,US_AR,5.0,11.0,47.0,-1.0,-33.0,8.0
2020-12-23,US_AR,16.0,28.0,29.0,-4.0,-36.0,7.0
2020-12-24,US_AR,-5.0,34.0,12.0,-26.0,-61.0,14.0
2020-12-25,US_AR,-84.0,-65.0,14.0,-47.0,-82.0,24.0
2020-12-26,US_AR,-22.0,-12.0,15.0,-19.0,-23.0,7.0
2020-12-27,US_AR,-18.0,-11.0,27.0,-1.0,-18.0,5.0
2020-12-28,US_AR,-8.0,-6.0,17.0,-9.0,-38.0,11.0
2020-12-29,US_AR,-11.0,-4.0,18.0,-10.0,-38.0,12.0
2020-12-30,US_AR,-8.0,-1.0,-1.0,-16.0,-38.0,12.0
2020-12-31,US_AR,2.0,20.0,-4.0,-23.0,-45.0,12.0
2021-01-01,US_AR,-33.0,-27.0,0.0,-38.0,-70.0,23.0
2021-01-02,US_AR,-19.0,-9.0,-25.0,-12.0,-19.0,9.0
2021-01-03,US_AR,-11.0,-6.0,12.0,-2.0,-14.0,5.0
2021-01-04,US_AR,-2.0,2.0,2.0,-8.0,-25.0,7.0
2021-01-05,US_AR,-5.0,3.0,23.0,-8.0,-23.0,7.0
2021-01-06,US_AR,-12.0,-4.0,-3.0,-11.0,-22.0,8.0
2021-01-07,US_AR,-16.0,-7.0,-12.0,-15.0,-24.0,10.0
2021-01-08,US_AR,-14.0,-7.0,0.0,-11.0,-21.0,9.0
2021-01-09,US_AR,-16.0,-6.0,-18.0,-4.0,-9.0,6.0
2021-01-10,US_AR,-15.0,-4.0,-21.0,-10.0,-14.0,6.0
2021-01-11,US_AR,-14.0,-8.0,-17.0,-14.0,-24.0,9.0
2021-01-12,US_AR,-14.0,-5.0,8.0,-7.0,-23.0,8.0
2021-01-13,US_AR,-13.0,-6.0,20.0,-9.0,-22.0,7.0
2021-01-14,US_AR,-16.0,-8.0,16.0,-10.0,-23.0,8.0
2021-01-15,US_AR,-17.0,-10.0,0.0,-12.0,-24.0,9.0
2021-01-16,US_AR,-20.0,-10.0,-12.0,-7.0,-11.0,6.0
2021-01-17,US_AR,-17.0,-10.0,5.0,-12.0,-16.0,5.0
2021-01-18,US_AR,-15.0,-12.0,9.0,-14.0,-40.0,12.0
2021-01-19,US_AR,-16.0,-7.0,12.0,-11.0,-23.0,8.0
2021-01-20,US_AR,-16.0,-9.0,3.0,-12.0,-22.0,8.0
2021-01-21,US_AR,-16.0,-8.0,10.0,-13.0,-22.0,8.0
2021-01-22,US_AR,-15.0,-9.0,24.0,-13.0,-21.0,8.0
2021-01-23,US_AR,-19.0,-11.0,-17.0,-10.0,-11.0,6.0
2021-01-24,US_AR,-20.0,-11.0,-13.0,-13.0,-16.0,6.0
2021-01-25,US_AR,-15.0,-11.0,-10.0,-15.0,-24.0,9.0
2021-01-26,US_AR,-11.0,-6.0,15.0,-8.0,-22.0,7.0
2021-01-27,US_AR,-14.0,-9.0,-1.0,-12.0,-22.0,8.0
2021-01-28,US_AR,-13.0,-6.0,12.0,-9.0,-22.0,7.0
2021-01-29,US_AR,-12.0,-8.0,21.0,-10.0,-21.0,7.0
2021-01-30,US_AR,-19.0,-11.0,-32.0,-11.0,-12.0,7.0
2021-01-31,US_AR,-15.0,-8.0,-17.0,-10.0,-15.0,5.0
2021-02-01,US_AR,-9.0,-5.0,-11.0,-11.0,-22.0,7.0
2021-02-02,US_AR,-10.0,-5.0,14.0,-11.0,-22.0,7.0
2021-02-03,US_AR,-5.0,0.0,29.0,-8.0,-20.0,5.0
2021-02-04,US_AR,-10.0,-2.0,2.0,-11.0,-22.0,7.0
2021-02-05,US_AR,-9.0,-4.0,26.0,-10.0,-20.0,6.0
2021-02-06,US_AR,-17.0,-5.0,-24.0,-12.0,-10.0,6.0
2021-02-07,US_AR,-21.0,-5.0,-26.0,-15.0,-15.0,5.0
2021-02-08,US_AR,-16.0,-9.0,-22.0,-14.0,-24.0,8.0
2021-02-09,US_AR,-13.0,-1.0,-14.0,-9.0,-22.0,8.0
2021-02-10,US_AR,-23.0,-2.0,-22.0,-16.0,-31.0,12.0
2021-02-11,US_AR,-41.0,-24.0,-37.0,-31.0,-50.0,22.0
2021-02-12,US_AR,-19.0,0.0,-25.0,-17.0,-32.0,14.0
2021-02-13,US_AR,-16.0,13.0,-42.0,-12.0,-9.0,7.0
2021-02-14,US_AR,-40.0,-12.0,-49.0,-33.0,-30.0,11.0
2021-02-15,US_AR,-76.0,-61.0,-59.0,-64.0,-80.0,34.0
2021-02-16,US_AR,-52.0,-23.0,-44.0,-46.0,-72.0,29.0
2021-02-17,US_AR,-71.0,-53.0,-46.0,-59.0,-78.0,33.0
2021-02-18,US_AR,-54.0,-37.0,-36.0,-46.0,-70.0,30.0
2021-02-19,US_AR,-35.0,-18.0,-34.0,-30.0,-53.0,23.0
2021-02-20,US_AR,-25.0,-7.0,-39.0,-12.0,-8.0,9.0
2021-02-21,US_AR,-17.0,-6.0,-38.0,-10.0,-8.0,7.0
2021-02-22,US_AR,-2.0,3.0,-11.0,-3.0,-24.0,8.0
2021-02-23,US_AR,0.0,4.0,37.0,1.0,-20.0,5.0
2021-02-24,US_AR,0.0,1.0,38.0,2.0,-18.0,4.0
2021-02-25,US_AR,-5.0,-1.0,17.0,-2.0,-19.0,5.0
2021-02-26,US_AR,-9.0,-8.0,-3.0,-3.0,-18.0,7.0
2021-02-27,US_AR,-11.0,-7.0,-16.0,3.0,-1.0,4.0
2021-02-28,US_AR,-10.0,-8.0,-20.0,0.0,-10.0,4.0
2021-03-01,US_AR,-3.0,-3.0,-2.0,-4.0,-20.0,6.0
2021-03-02,US_AR,-3.0,0.0,22.0,0.0,-20.0,5.0
2021-03-03,US_AR,5.0,8.0,59.0,1.0,-18.0,3.0
2021-03-04,US_AR,1.0,6.0,66.0,0.0,-19.0,4.0
2021-03-05,US_AR,-5.0,-1.0,14.0,-4.0,-19.0,6.0
2021-03-06,US_AR,-4.0,2.0,51.0,7.0,-5.0,1.0
2021-03-07,US_AR,1.0,4.0,71.0,4.0,-10.0,1.0
2021-03-08,US_AR,-2.0,0.0,36.0,-4.0,-21.0,5.0
2021-03-09,US_AR,-2.0,3.0,53.0,1.0,-21.0,5.0
2021-03-10,US_AR,-1.0,3.0,48.0,0.0,-18.0,4.0
2021-03-11,US_AR,-2.0,2.0,42.0,2.0,-19.0,5.0
2021-03-12,US_AR,-2.0,-1.0,46.0,2.0,-19.0,5.0
2021-03-13,US_AR,3.0,4.0,29.0,15.0,-6.0,1.0
2021-03-14,US_AR,6.0,2.0,16.0,9.0,-12.0,3.0
2021-03-15,US_AR,11.0,6.0,56.0,5.0,-20.0,4.0
2021-03-16,US_AR,11.0,8.0,88.0,6.0,-20.0,3.0
2021-03-17,US_AR,12.0,4.0,36.0,1.0,-19.0,5.0
2021-03-18,US_AR,11.0,6.0,33.0,8.0,-19.0,4.0
2021-03-19,US_AR,9.0,4.0,80.0,12.0,-21.0,3.0
2021-03-20,US_AR,6.0,5.0,62.0,23.0,-8.0,-1.0
2021-03-21,US_AR,15.0,9.0,83.0,19.0,-11.0,-1.0
2021-03-22,US_AR,8.0,1.0,43.0,5.0,-32.0,5.0
2021-03-23,US_AR,7.0,2.0,53.0,5.0,-32.0,6.0
2021-03-24,US_AR,12.0,7.0,105.0,5.0,-30.0,3.0
2021-03-25,US_AR,2.0,0.0,23.0,3.0,-33.0,7.0
2021-03-26,US_AR,6.0,2.0,113.0,15.0,-31.0,3.0
2021-03-27,US_AR,-1.0,0.0,56.0,21.0,-8.0,0.0
2021-03-28,US_AR,17.0,11.0,72.0,29.0,-10.0,-1.0
2021-03-29,US_AR,11.0,6.0,50.0,11.0,-20.0,3.0
2021-03-30,US_AR,6.0,6.0,37.0,9.0,-20.0,5.0
2021-03-31,US_AR,12.0,9.0,54.0,11.0,-18.0,3.0
2021-04-01,US_AR,15.0,14.0,76.0,15.0,-19.0,2.0
2021-04-02,US_AR,14.0,13.0,88.0,15.0,-28.0,4.0
2021-04-03,US_AR,7.0,18.0,70.0,14.0,-12.0,0.0
2021-04-04,US_AR,-9.0,8.0,83.0,14.0,-17.0,-1.0
2021-04-05,US_AR,9.0,8.0,56.0,11.0,-20.0,4.0
2021-04-06,US_AR,9.0,10.0,86.0,13.0,-19.0,3.0
2021-04-07,US_AR,9.0,7.0,37.0,9.0,-19.0,4.0
2021-04-08,US_AR,12.0,11.0,101.0,15.0,-18.0,2.0
2021-04-09,US_AR,4.0,2.0,70.0,11.0,-19.0,3.0
2021-04-10,US_AR,5.0,6.0,59.0,24.0,-8.0,0.0
2021-04-11,US_AR,14.0,12.0,108.0,25.0,-10.0,-1.0
2021-04-12,US_AR,9.0,7.0,65.0,11.0,-19.0,3.0
2021-04-13,US_AR,8.0,9.0,82.0,10.0,-19.0,3.0
2021-04-14,US_AR,6.0,6.0,47.0,8.0,-19.0,4.0
2021-04-15,US_AR,8.0,9.0,93.0,12.0,-18.0,2.0
2021-04-16,US_AR,2.0,1.0,36.0,12.0,-20.0,5.0
2021-04-17,US_AR,1.0,3.0,49.0,20.0,-8.0,1.0
2021-04-18,US_AR,7.0,8.0,62.0,21.0,-10.0,1.0
2021-04-19,US_AR,6.0,6.0,71.0,12.0,-19.0,3.0
2021-04-20,US_AR,3.0,8.0,50.0,10.0,-19.0,4.0
2021-04-21,US_AR,6.0,9.0,70.0,10.0,-18.0,3.0
2021-04-22,US_AR,4.0,7.0,91.0,13.0,-18.0,3.0
2021-04-23,US_AR,-1.0,1.0,48.0,7.0,-19.0,5.0
2021-04-24,US_AR,-2.0,3.0,38.0,13.0,-8.0,2.0
2021-04-25,US_AR,9.0,11.0,112.0,21.0,-9.0,0.0
2021-04-26,US_AR,5.0,6.0,74.0,10.0,-19.0,4.0
2021-04-27,US_AR,4.0,8.0,90.0,11.0,-19.0,3.0
2021-04-28,US_AR,2.0,5.0,39.0,8.0,-19.0,5.0
2021-04-29,US_AR,2.0,6.0,49.0,9.0,-20.0,5.0
2021-04-30,US_AR,8.0,9.0,109.0,14.0,-18.0,2.0
2021-05-01,US_AR,3.0,9.0,107.0,22.0,-7.0,-1.0
2021-05-02,US_AR,2.0,5.0,21.0,16.0,-11.0,2.0
2021-05-03,US_AR,9.0,12.0,56.0,11.0,-19.0,3.0
2021-05-04,US_AR,6.0,11.0,47.0,8.0,-21.0,4.0
2021-05-05,US_AR,12.0,15.0,94.0,12.0,-18.0,1.0
2021-05-06,US_AR,8.0,12.0,114.0,10.0,-19.0,2.0
2021-05-07,US_AR,6.0,8.0,99.0,12.0,-19.0,2.0
2021-05-08,US_AR,7.0,16.0,92.0,21.0,-8.0,-2.0
2021-05-09,US_AR,9.0,15.0,31.0,17.0,-12.0,0.0
2021-05-10,US_AR,2.0,8.0,44.0,13.0,-21.0,4.0
2021-05-11,US_AR,-3.0,7.0,22.0,12.0,-20.0,6.0
2021-05-12,US_AR,7.0,17.0,81.0,14.0,-18.0,3.0
2021-05-13,US_AR,9.0,14.0,119.0,13.0,-20.0,2.0
2021-05-14,US_AR,6.0,9.0,122.0,15.0,-21.0,2.0
2021-05-15,US_AR,1.0,10.0,93.0,20.0,-9.0,-1.0
2021-05-16,US_AR,8.0,13.0,97.0,26.0,-8.0,0.0
2021-05-17,US_AR,1.0,7.0,22.0,7.0,-21.0,6.0
2021-05-18,US_AR,3.0,10.0,63.0,12.0,-20.0,5.0
2021-05-19,US_AR,3.0,9.0,51.0,9.0,-19.0,4.0
2021-05-20,US_AR,6.0,11.0,65.0,11.0,-19.0,4.0
2021-05-21,US_AR,3.0,7.0,76.0,13.0,-20.0,3.0
2021-05-22,US_AR,0.0,9.0,97.0,22.0,-5.0,-1.0
2021-05-23,US_AR,7.0,12.0,106.0,25.0,-8.0,0.0
2021-05-24,US_AR,5.0,9.0,75.0,14.0,-21.0,4.0
2021-05-25,US_AR,5.0,11.0,70.0,13.0,-21.0,4.0
2021-05-26,US_AR,10.0,14.0,105.0,14.0,-20.0,3.0
2021-05-27,US_AR,8.0,13.0,103.0,17.0,-22.0,3.0
2021-05-28,US_AR,10.0,15.0,140.0,26.0,-25.0,3.0
2021-05-29,US_AR,2.0,13.0,121.0,24.0,-13.0,0.0
2021-05-30,US_AR,11.0,17.0,165.0,22.0,-13.0,-1.0
2021-05-31,US_AR,-6.0,2.0,129.0,7.0,-69.0,14.0
2021-06-01,US_AR,4.0,12.0,34.0,4.0,-27.0,7.0
2021-06-02,US_AR,10.0,15.0,96.0,14.0,-24.0,4.0
2021-06-03,US_AR,14.0,20.0,142.0,17.0,-24.0,3.0
2021-06-04,US_AR,8.0,11.0,158.0,16.0,-24.0,3.0
2021-06-05,US_AR,-1.0,9.0,90.0,28.0,-4.0,0.0
2021-06-06,US_AR,6.0,9.0,65.0,26.0,-7.0,1.0
2021-06-07,US_AR,3.0,6.0,38.0,10.0,-26.0,7.0
2021-06-08,US_AR,4.0,10.0,76.0,13.0,-26.0,6.0
2021-06-09,US_AR,9.0,13.0,105.0,13.0,-24.0,4.0
2021-06-10,US_AR,8.0,14.0,119.0,17.0,-25.0,4.0
2021-06-11,US_AR,4.0,10.0,135.0,17.0,-25.0,4.0
2021-06-12,US_AR,-1.0,9.0,110.0,30.0,-5.0,0.0
2021-06-13,US_AR,9.0,14.0,115.0,33.0,-7.0,0.0
2021-06-14,US_AR,8.0,11.0,76.0,16.0,-26.0,4.0
2021-06-15,US_AR,9.0,15.0,108.0,15.0,-25.0,4.0
2021-06-16,US_AR,10.0,12.0,122.0,14.0,-25.0,3.0
2021-06-17,US_AR,9.0,8.0,122.0,16.0,-26.0,3.0
2021-06-18,US_AR,6.0,6.0,141.0,19.0,-27.0,3.0
2021-06-19,US_AR,1.0,9.0,120.0,28.0,-7.0,-1.0
2021-06-20,US_AR,10.0,13.0,118.0,27.0,-10.0,-1.0
2021-06-21,US_AR,1.0,0.0,39.0,12.0,-28.0,7.0
2021-06-22,US_AR,8.0,8.0,124.0,17.0,-26.0,4.0
2021-06-23,US_AR,8.0,7.0,125.0,13.0,-25.0,3.0
2021-06-24,US_AR,7.0,7.0,118.0,18.0,-26.0,3.0
2021-06-25,US_AR,6.0,5.0,127.0,19.0,-26.0,3.0
2021-06-26,US_AR,-1.0,5.0,100.0,32.0,-4.0,0.0
2021-06-27,US_AR,6.0,7.0,78.0,29.0,-7.0,1.0
2021-06-28,US_AR,5.0,4.0,57.0,14.0,-27.0,3.0
2021-06-29,US_AR,3.0,3.0,90.0,12.0,-28.0,4.0
2021-06-30,US_AR,8.0,8.0,99.0,17.0,-25.0,4.0
2021-07-01,US_AR,10.0,13.0,79.0,23.0,-27.0,5.0
2021-07-02,US_AR,13.0,18.0,156.0,31.0,-30.0,3.0
2021-07-03,US_AR,1.0,18.0,144.0,31.0,-15.0,-1.0
2021-07-04,US_AR,-1.0,16.0,190.0,15.0,-19.0,-3.0
2021-07-05,US_AR,2.0,3.0,116.0,18.0,-64.0,13.0
2021-07-06,US_AR,6.0,10.0,101.0,13.0,-28.0,5.0
2021-07-07,US_AR,7.0,9.0,116.0,17.0,-27.0,4.0
2021-07-08,US_AR,6.0,9.0,114.0,20.0,-27.0,4.0
2021-07-09,US_AR,3.0,5.0,124.0,21.0,-26.0,5.0
2021-07-10,US_AR,-4.0,5.0,81.0,32.0,-5.0,1.0
2021-07-11,US_AR,3.0,7.0,71.0,30.0,-7.0,2.0
2021-07-12,US_AR,4.0,6.0,69.0,17.0,-27.0,5.0
2021-07-13,US_AR,5.0,8.0,103.0,17.0,-27.0,5.0
2021-07-14,US_AR,8.0,10.0,115.0,16.0,-25.0,4.0
2021-07-15,US_AR,10.0,12.0,113.0,18.0,-25.0,4.0
2021-07-16,US_AR,4.0,5.0,92.0,20.0,-26.0,5.0
2021-07-17,US_AR,-3.0,4.0,61.0,27.0,-6.0,2.0
2021-07-18,US_AR,5.0,7.0,65.0,28.0,-8.0,2.0
2021-07-19,US_AR,4.0,6.0,56.0,17.0,-27.0,6.0
2021-07-20,US_AR,5.0,9.0,99.0,16.0,-27.0,5.0
2021-07-21,US_AR,7.0,9.0,110.0,15.0,-25.0,4.0
2021-07-22,US_AR,6.0,9.0,106.0,18.0,-26.0,4.0
2021-07-23,US_AR,2.0,6.0,117.0,17.0,-26.0,5.0
2021-07-24,US_AR,-4.0,5.0,91.0,30.0,-6.0,1.0
2021-07-25,US_AR,3.0,6.0,76.0,31.0,-8.0,1.0
2021-07-26,US_AR,3.0,6.0,49.0,18.0,-27.0,6.0
2021-07-27,US_AR,3.0,7.0,76.0,15.0,-27.0,6.0
2021-07-28,US_AR,5.0,9.0,90.0,14.0,-25.0,5.0
2021-07-29,US_AR,4.0,9.0,91.0,18.0,-26.0,5.0
2021-07-30,US_AR,5.0,9.0,104.0,21.0,-27.0,5.0
2021-07-31,US_AR,-3.0,7.0,75.0,27.0,-7.0,2.0
2021-08-01,US_AR,4.0,9.0,63.0,29.0,-8.0,2.0
2021-08-02,US_AR,4.0,8.0,51.0,17.0,-27.0,6.0
2021-08-03,US_AR,9.0,15.0,87.0,20.0,-27.0,5.0
2021-08-04,US_AR,8.0,13.0,98.0,17.0,-25.0,4.0
2021-08-05,US_AR,6.0,12.0,95.0,17.0,-26.0,4.0
2021-08-06,US_AR,2.0,7.0,108.0,19.0,-26.0,5.0
2021-08-07,US_AR,-1.0,8.0,84.0,29.0,-6.0,1.0
2021-08-08,US_AR,6.0,10.0,72.0,29.0,-7.0,1.0
2021-08-09,US_AR,2.0,8.0,44.0,16.0,-27.0,6.0
2021-08-10,US_AR,3.0,10.0,65.0,17.0,-27.0,6.0
2021-08-11,US_AR,5.0,10.0,78.0,16.0,-26.0,5.0
2021-08-12,US_AR,5.0,10.0,77.0,17.0,-27.0,5.0
2021-08-13,US_AR,4.0,7.0,77.0,17.0,-26.0,5.0
2021-08-14,US_AR,1.0,8.0,63.0,28.0,-6.0,2.0
2021-08-15,US_AR,11.0,14.0,65.0,26.0,-8.0,2.0
2021-08-16,US_AR,6.0,10.0,38.0,14.0,-27.0,5.0
2021-08-17,US_AR,3.0,9.0,56.0,14.0,-26.0,4.0
2021-08-18,US_AR,3.0,8.0,53.0,12.0,-22.0,4.0
2021-08-19,US_AR,1.0,7.0,57.0,10.0,-23.0,4.0
2021-08-20,US_AR,0.0,4.0,80.0,11.0,-22.0,4.0
2021-08-21,US_AR,-5.0,4.0,56.0,16.0,-6.0,3.0
2021-08-22,US_AR,1.0,7.0,56.0,16.0,-7.0,3.0
2021-08-23,US_AR,-1.0,5.0,30.0,8.0,-24.0,5.0
2021-08-24,US_AR,-1.0,6.0,51.0,11.0,-24.0,4.0
2021-08-25,US_AR,1.0,7.0,61.0,12.0,-22.0,4.0
2021-08-26,US_AR,1.0,8.0,68.0,15.0,-23.0,4.0
2021-08-27,US_AR,1.0,5.0,75.0,14.0,-21.0,3.0
2021-08-28,US_AR,-4.0,6.0,68.0,26.0,-5.0,2.0
2021-08-29,US_AR,1.0,8.0,56.0,22.0,-8.0,3.0
2021-08-30,US_AR,-1.0,5.0,37.0,12.0,-23.0,5.0
2021-08-31,US_AR,2.0,9.0,63.0,15.0,-22.0,4.0
